Arrondissement ou ville liée,var,date,value
Mercier–Hochelaga-Maisonneuve,deaths_nb_last14days,2020-11-10,0.0
Montréal Est,deaths_nb_last14days,2020-11-10,0.0
Montréal-Nord,deaths_nb_last14days,2020-11-10,5.0
Montréal-Ouest,deaths_nb_last14days,2020-11-10,0.0
Mont-Royal,deaths_nb_last14days,2020-11-10,0.0
Outremont,deaths_nb_last14days,2020-11-10,0.0
Pierrefonds–Roxboro,deaths_nb_last14days,2020-11-10,5.0
Plateau Mont-Royal,deaths_nb_last14days,2020-11-10,0.0
Pointe-Claire,deaths_nb_last14days,2020-11-10,0.0
Rivière-des-Prairies–Pointe-aux-Trembles,deaths_nb_last14days,2020-11-10,5.0
Rosemont–La Petite Patrie,deaths_nb_last14days,2020-11-10,5.0
Sainte-Anne-de-Bellevue,deaths_nb_last14days,2020-11-10,0.0
Saint-Laurent,deaths_nb_last14days,2020-11-10,0.0
Saint-Léonard,deaths_nb_last14days,2020-11-10,0.0
Senneville,deaths_nb_last14days,2020-11-10,0.0
Sud-Ouest,deaths_nb_last14days,2020-11-10,5.0
Verdun,deaths_nb_last14days,2020-11-10,5.0
Ville-Marie,deaths_nb_last14days,2020-11-10,5.0
Villeray–Saint-Michel–Parc-Extension,deaths_nb_last14days,2020-11-10,5.0
Westmount,deaths_nb_last14days,2020-11-10,5.0
Territoire à confirmer,deaths_nb_last14days,2020-11-10,5.0
Total à Montréal,deaths_nb_last14days,2020-11-10,28.0
Ahuntsic–Cartierville,per100k_total,2020-11-10,na
Anjou,per100k_total,2020-11-10,na
Baie D'urfé,per100k_total,2020-11-10,na
Beaconsfield,per100k_total,2020-11-10,na
Côte-des-Neiges–Notre-Dame-de-Grâce,per100k_total,2020-11-10,na
Côte-Saint-Luc,per100k_total,2020-11-10,na
Dollard-des-Ormeaux,per100k_total,2020-11-10,na
Dorval,per100k_total,2020-11-10,na
Hampstead,per100k_total,2020-11-10,na
Kirkland,per100k_total,2020-11-10,na
Lachine,per100k_total,2020-11-10,na
LaSalle,per100k_total,2020-11-10,na
L'Île-Bizard–Sainte-Geneviève,per100k_total,2020-11-10,na
Mercier–Hochelaga-Maisonneuve,per100k_total,2020-11-10,na
Montréal Est,per100k_total,2020-11-10,na
Montréal-Nord,per100k_total,2020-11-10,na
Montréal-Ouest,per100k_total,2020-11-10,na
Mont-Royal,per100k_total,2020-11-10,na
Outremont,per100k_total,2020-11-10,na
Pierrefonds–Roxboro,per100k_total,2020-11-10,na
Plateau Mont-Royal,per100k_total,2020-11-10,na
Pointe-Claire,per100k_total,2020-11-10,na
Rivière-des-Prairies–Pointe-aux-Trembles,per100k_total,2020-11-10,na
Rosemont–La Petite Patrie,per100k_total,2020-11-10,na
Sainte-Anne-de-Bellevue,per100k_total,2020-11-10,na
Saint-Laurent,per100k_total,2020-11-10,na
Saint-Léonard,per100k_total,2020-11-10,na
Senneville,per100k_total,2020-11-10,na
Sud-Ouest,per100k_total,2020-11-10,na
Verdun,per100k_total,2020-11-10,na
Ville-Marie,per100k_total,2020-11-10,na
Villeray–Saint-Michel–Parc-Extension,per100k_total,2020-11-10,na
Westmount,per100k_total,2020-11-10,na
Territoire à confirmer,per100k_total,2020-11-10,na
Total à Montréal,per100k_total,2020-11-10,1.4
Ahuntsic–Cartierville,deaths_nb_total,2020-11-10,372.0
Anjou,deaths_nb_total,2020-11-10,50.0
Baie D'urfé,deaths_nb_total,2020-11-10,5.0
Beaconsfield,deaths_nb_total,2020-11-10,8.0
Côte-des-Neiges–Notre-Dame-de-Grâce,deaths_nb_total,2020-11-10,275.0
Côte-Saint-Luc,deaths_nb_total,2020-11-10,63.0
Dollard-des-Ormeaux,deaths_nb_total,2020-11-10,92.0
Dorval,deaths_nb_total,2020-11-10,61.0
Hampstead,deaths_nb_total,2020-11-10,5.0
Kirkland,deaths_nb_total,2020-11-10,27.0
Lachine,deaths_nb_total,2020-11-10,108.0
LaSalle,deaths_nb_total,2020-11-10,185.0
L'Île-Bizard–Sainte-Geneviève,deaths_nb_total,2020-11-10,50.0
Mercier–Hochelaga-Maisonneuve,deaths_nb_total,2020-11-10,389.0
Montréal Est,deaths_nb_total,2020-11-10,5.0
Montréal-Nord,deaths_nb_total,2020-11-10,254.0
Montréal-Ouest,deaths_nb_total,2020-11-10,5.0
Mont-Royal,deaths_nb_total,2020-11-10,90.0
Outremont,deaths_nb_total,2020-11-10,11.0
Pierrefonds–Roxboro,deaths_nb_total,2020-11-10,40.0
Plateau Mont-Royal,deaths_nb_total,2020-11-10,129.0
Pointe-Claire,deaths_nb_total,2020-11-10,32.0
Rivière-des-Prairies–Pointe-aux-Trembles,deaths_nb_total,2020-11-10,256.0
Rosemont–La Petite Patrie,deaths_nb_total,2020-11-10,244.0
Sainte-Anne-de-Bellevue,deaths_nb_total,2020-11-10,5.0
Saint-Laurent,deaths_nb_total,2020-11-10,105.0
Saint-Léonard,deaths_nb_total,2020-11-10,52.0
Senneville,deaths_nb_total,2020-11-10,0.0
Sud-Ouest,deaths_nb_total,2020-11-10,183.0
Verdun,deaths_nb_total,2020-11-10,168.0
Ville-Marie,deaths_nb_total,2020-11-10,84.0
Villeray–Saint-Michel–Parc-Extension,deaths_nb_total,2020-11-10,136.0
Westmount,deaths_nb_total,2020-11-10,38.0
Territoire à confirmer,deaths_nb_total,2020-11-10,38.0
Total à Montréal,deaths_nb_total,2020-11-10,3553.0
Ahuntsic–Cartierville,deaths_per100k_total,2020-11-10,277.1
Anjou,deaths_per100k_total,2020-11-10,116.8
Baie D'urfé,deaths_per100k_total,2020-11-10,na
Beaconsfield,deaths_per100k_total,2020-11-10,na
Côte-des-Neiges–Notre-Dame-de-Grâce,deaths_per100k_total,2020-11-10,165.1
Côte-Saint-Luc,deaths_per100k_total,2020-11-10,194.2
Dollard-des-Ormeaux,deaths_per100k_total,2020-11-10,188.1
Dorval,deaths_per100k_total,2020-11-10,321.4
Hampstead,deaths_per100k_total,2020-11-10,na
Kirkland,deaths_per100k_total,2020-11-10,134.0
Lachine,deaths_per100k_total,2020-11-10,242.8
LaSalle,deaths_per100k_total,2020-11-10,240.7
L'Île-Bizard–Sainte-Geneviève,deaths_per100k_total,2020-11-10,271.5
Mercier–Hochelaga-Maisonneuve,deaths_per100k_total,2020-11-10,286.0
Montréal Est,deaths_per100k_total,2020-11-10,na
Montréal-Nord,deaths_per100k_total,2020-11-10,301.5
Montréal-Ouest,deaths_per100k_total,2020-11-10,na
Mont-Royal,deaths_per100k_total,2020-11-10,443.9
Outremont,deaths_per100k_total,2020-11-10,45.9
Pierrefonds–Roxboro,deaths_per100k_total,2020-11-10,57.7
Plateau Mont-Royal,deaths_per100k_total,2020-11-10,124.0
Pointe-Claire,deaths_per100k_total,2020-11-10,102.0
Rivière-des-Prairies–Pointe-aux-Trembles,deaths_per100k_total,2020-11-10,239.8
Rosemont–La Petite Patrie,deaths_per100k_total,2020-11-10,174.8
Sainte-Anne-de-Bellevue,deaths_per100k_total,2020-11-10,na
Saint-Laurent,deaths_per100k_total,2020-11-10,106.2
Saint-Léonard,deaths_per100k_total,2020-11-10,66.4
Senneville,deaths_per100k_total,2020-11-10,na
Sud-Ouest,deaths_per100k_total,2020-11-10,234.2
Verdun,deaths_per100k_total,2020-11-10,242.7
Ville-Marie,deaths_per100k_total,2020-11-10,94.2
Villeray–Saint-Michel–Parc-Extension,deaths_per100k_total,2020-11-10,94.5
Westmount,deaths_per100k_total,2020-11-10,187.1
Territoire à confirmer,deaths_per100k_total,2020-11-10,na
Total à Montréal,deaths_per100k_total,2020-11-10,172.0
Ahuntsic–Cartierville,nb_last24h,2020-11-11,28.0
Anjou,nb_last24h,2020-11-11,5.0
Baie D'urfé,nb_last24h,2020-11-11,5.0
Beaconsfield,nb_last24h,2020-11-11,0.0
Côte-des-Neiges–Notre-Dame-de-Grâce,nb_last24h,2020-11-11,22.0
Côte-Saint-Luc,nb_last24h,2020-11-11,18.0
Dollard-des-Ormeaux,nb_last24h,2020-11-11,10.0
Dorval,nb_last24h,2020-11-11,0.0
Hampstead,nb_last24h,2020-11-11,5.0
Kirkland,nb_last24h,2020-11-11,0.0
Lachine,nb_last24h,2020-11-11,5.0
LaSalle,nb_last24h,2020-11-11,35.0
L'Île-Bizard–Sainte-Geneviève,nb_last24h,2020-11-11,5.0
Mercier–Hochelaga-Maisonneuve,nb_last24h,2020-11-11,11.0
Montréal Est,nb_last24h,2020-11-11,5.0
Montréal-Nord,nb_last24h,2020-11-11,23.0
Montréal-Ouest,nb_last24h,2020-11-11,5.0
Mont-Royal,nb_last24h,2020-11-11,5.0
Outremont,nb_last24h,2020-11-11,5.0
Pierrefonds–Roxboro,nb_last24h,2020-11-11,5.0
Plateau Mont-Royal,nb_last24h,2020-11-11,11.0
Pointe-Claire,nb_last24h,2020-11-11,5.0
Rivière-des-Prairies–Pointe-aux-Trembles,nb_last24h,2020-11-11,23.0
Rosemont–La Petite Patrie,nb_last24h,2020-11-11,21.0
Sainte-Anne-de-Bellevue,nb_last24h,2020-11-11,0.0
Saint-Laurent,nb_last24h,2020-11-11,17.0
Saint-Léonard,nb_last24h,2020-11-11,14.0
Senneville,nb_last24h,2020-11-11,0.0
Sud-Ouest,nb_last24h,2020-11-11,12.0
Verdun,nb_last24h,2020-11-11,8.0
Ville-Marie,nb_last24h,2020-11-11,13.0
Villeray–Saint-Michel–Parc-Extension,nb_last24h,2020-11-11,25.0
Westmount,nb_last24h,2020-11-11,5.0
Territoire à confirmer,nb_last24h,2020-11-11,7.0
Total à Montréal,nb_last24h,2020-11-11,325.0
Ahuntsic–Cartierville,nb_last14days,2020-11-11,212.0
Anjou,nb_last14days,2020-11-11,75.0
Baie D'urfé,nb_last14days,2020-11-11,5.0
Beaconsfield,nb_last14days,2020-11-11,18.0
Côte-des-Neiges–Notre-Dame-de-Grâce,nb_last14days,2020-11-11,317.0
Côte-Saint-Luc,nb_last14days,2020-11-11,145.0
Dollard-des-Ormeaux,nb_last14days,2020-11-11,101.0
Dorval,nb_last14days,2020-11-11,13.0
Hampstead,nb_last14days,2020-11-11,8.0
Kirkland,nb_last14days,2020-11-11,21.0
Lachine,nb_last14days,2020-11-11,126.0
LaSalle,nb_last14days,2020-11-11,266.0
L'Île-Bizard–Sainte-Geneviève,nb_last14days,2020-11-11,13.0
Mercier–Hochelaga-Maisonneuve,nb_last14days,2020-11-11,222.0
Montréal Est,nb_last14days,2020-11-11,10.0
Montréal-Nord,nb_last14days,2020-11-11,199.0
Montréal-Ouest,nb_last14days,2020-11-11,8.0
Mont-Royal,nb_last14days,2020-11-11,32.0
Outremont,nb_last14days,2020-11-11,26.0
Pierrefonds–Roxboro,nb_last14days,2020-11-11,93.0
Plateau Mont-Royal,nb_last14days,2020-11-11,85.0
Pointe-Claire,nb_last14days,2020-11-11,25.0
Rivière-des-Prairies–Pointe-aux-Trembles,nb_last14days,2020-11-11,213.0
Rosemont–La Petite Patrie,nb_last14days,2020-11-11,244.0
Sainte-Anne-de-Bellevue,nb_last14days,2020-11-11,5.0
Saint-Laurent,nb_last14days,2020-11-11,235.0
Saint-Léonard,nb_last14days,2020-11-11,170.0
Senneville,nb_last14days,2020-11-11,5.0
Sud-Ouest,nb_last14days,2020-11-11,117.0
Verdun,nb_last14days,2020-11-11,72.0
Ville-Marie,nb_last14days,2020-11-11,121.0
Villeray–Saint-Michel–Parc-Extension,nb_last14days,2020-11-11,330.0
Westmount,nb_last14days,2020-11-11,12.0
Territoire à confirmer,nb_last14days,2020-11-11,83.0
Total à Montréal,nb_last14days,2020-11-11,3620.0
Ahuntsic–Cartierville,per100k_last14days,2020-11-11,157.9
Anjou,per100k_last14days,2020-11-11,175.3
Baie D'urfé,per100k_last14days,2020-11-11,na
Beaconsfield,per100k_last14days,2020-11-11,93.1
Côte-des-Neiges–Notre-Dame-de-Grâce,per100k_last14days,2020-11-11,190.4
Côte-Saint-Luc,per100k_last14days,2020-11-11,446.9
Dollard-des-Ormeaux,per100k_last14days,2020-11-11,206.5
Dorval,per100k_last14days,2020-11-11,68.5
Hampstead,per100k_last14days,2020-11-11,na
Kirkland,per100k_last14days,2020-11-11,104.2
Lachine,per100k_last14days,2020-11-11,283.2
LaSalle,per100k_last14days,2020-11-11,346.1
L'Île-Bizard–Sainte-Geneviève,per100k_last14days,2020-11-11,70.6
Mercier–Hochelaga-Maisonneuve,per100k_last14days,2020-11-11,163.2
Montréal Est,per100k_last14days,2020-11-11,259.7
Montréal-Nord,per100k_last14days,2020-11-11,236.2
Montréal-Ouest,per100k_last14days,2020-11-11,na
Mont-Royal,per100k_last14days,2020-11-11,157.8
Outremont,per100k_last14days,2020-11-11,108.5
Pierrefonds–Roxboro,per100k_last14days,2020-11-11,134.2
Plateau Mont-Royal,per100k_last14days,2020-11-11,81.7
Pointe-Claire,per100k_last14days,2020-11-11,79.7
Rivière-des-Prairies–Pointe-aux-Trembles,per100k_last14days,2020-11-11,199.5
Rosemont–La Petite Patrie,per100k_last14days,2020-11-11,174.8
Sainte-Anne-de-Bellevue,per100k_last14days,2020-11-11,na
Saint-Laurent,per100k_last14days,2020-11-11,237.8
Saint-Léonard,per100k_last14days,2020-11-11,217.1
Senneville,per100k_last14days,2020-11-11,na
Sud-Ouest,per100k_last14days,2020-11-11,149.7
Verdun,per100k_last14days,2020-11-11,104.0
Ville-Marie,per100k_last14days,2020-11-11,135.7
Villeray–Saint-Michel–Parc-Extension,per100k_last14days,2020-11-11,229.4
Westmount,per100k_last14days,2020-11-11,59.1
Territoire à confirmer,per100k_last14days,2020-11-11,na
Total à Montréal,per100k_last14days,2020-11-11,175.2
Ahuntsic–Cartierville,nb_total,2020-11-11,na
Anjou,nb_total,2020-11-11,na
Baie D'urfé,nb_total,2020-11-11,na
Beaconsfield,nb_total,2020-11-11,na
Côte-des-Neiges–Notre-Dame-de-Grâce,nb_total,2020-11-11,na
Côte-Saint-Luc,nb_total,2020-11-11,na
Dollard-des-Ormeaux,nb_total,2020-11-11,na
Dorval,nb_total,2020-11-11,na
Hampstead,nb_total,2020-11-11,na
Kirkland,nb_total,2020-11-11,na
Lachine,nb_total,2020-11-11,na
LaSalle,nb_total,2020-11-11,na
L'Île-Bizard–Sainte-Geneviève,nb_total,2020-11-11,na
Mercier–Hochelaga-Maisonneuve,nb_total,2020-11-11,na
Montréal Est,nb_total,2020-11-11,na
Montréal-Nord,nb_total,2020-11-11,na
Montréal-Ouest,nb_total,2020-11-11,na
Mont-Royal,nb_total,2020-11-11,na
Outremont,nb_total,2020-11-11,na
Pierrefonds–Roxboro,nb_total,2020-11-11,na
Plateau Mont-Royal,nb_total,2020-11-11,na
Pointe-Claire,nb_total,2020-11-11,na
Rivière-des-Prairies–Pointe-aux-Trembles,nb_total,2020-11-11,na
Rosemont–La Petite Patrie,nb_total,2020-11-11,na
Sainte-Anne-de-Bellevue,nb_total,2020-11-11,na
Saint-Laurent,nb_total,2020-11-11,na
Saint-Léonard,nb_total,2020-11-11,na
Senneville,nb_total,2020-11-11,na
Sud-Ouest,nb_total,2020-11-11,na
Verdun,nb_total,2020-11-11,na
Ville-Marie,nb_total,2020-11-11,na
Villeray–Saint-Michel–Parc-Extension,nb_total,2020-11-11,na
Westmount,nb_total,2020-11-11,na
Territoire à confirmer,nb_total,2020-11-11,na
Total à Montréal,nb_total,2020-11-11,na
Ahuntsic–Cartierville,per100k_total,2020-11-11,2570.7
Anjou,per100k_total,2020-11-11,2521.3
Baie D'urfé,per100k_total,2020-11-11,1098.6
Beaconsfield,per100k_total,2020-11-11,646.9
Côte-des-Neiges–Notre-Dame-de-Grâce,per100k_total,2020-11-11,2319.2
Côte-Saint-Luc,per100k_total,2020-11-11,3248.3
Dollard-des-Ormeaux,per100k_total,2020-11-11,1668.7
Dorval,per100k_total,2020-11-11,1696.5
Hampstead,per100k_total,2020-11-11,1778.3
Kirkland,per100k_total,2020-11-11,1106.6
Lachine,per100k_total,2020-11-11,2220.8
LaSalle,per100k_total,2020-11-11,2528.2
L'Île-Bizard–Sainte-Geneviève,per100k_total,2020-11-11,1580.4
Mercier–Hochelaga-Maisonneuve,per100k_total,2020-11-11,2567.2
Montréal Est,per100k_total,2020-11-11,1922.1
Montréal-Nord,per100k_total,2020-11-11,4339.1
Montréal-Ouest,per100k_total,2020-11-11,990.1
Mont-Royal,per100k_total,2020-11-11,2431.4
Outremont,per100k_total,2020-11-11,2433.8
Pierrefonds–Roxboro,per100k_total,2020-11-11,1450.3
Plateau Mont-Royal,per100k_total,2020-11-11,1679.8
Pointe-Claire,per100k_total,2020-11-11,991.1
Rivière-des-Prairies–Pointe-aux-Trembles,per100k_total,2020-11-11,2937.9
Rosemont–La Petite Patrie,per100k_total,2020-11-11,1962.2
Sainte-Anne-de-Bellevue,per100k_total,2020-11-11,524.4
Saint-Laurent,per100k_total,2020-11-11,2146.2
Saint-Léonard,per100k_total,2020-11-11,2506.9
Senneville,per100k_total,2020-11-11,na
Sud-Ouest,per100k_total,2020-11-11,2024.3
Verdun,per100k_total,2020-11-11,1978.9
Ville-Marie,per100k_total,2020-11-11,2134.1
Villeray–Saint-Michel–Parc-Extension,per100k_total,2020-11-11,2602.7
Westmount,per100k_total,2020-11-11,1408.0
Territoire à confirmer,per100k_total,2020-11-11,na
Total à Montréal,per100k_total,2020-11-11,2208.1
Ahuntsic–Cartierville,deaths_nb_last14days,2020-11-11,0.0
Anjou,deaths_nb_last14days,2020-11-11,0.0
Baie D'urfé,deaths_nb_last14days,2020-11-11,0.0
Beaconsfield,deaths_nb_last14days,2020-11-11,0.0
Côte-des-Neiges–Notre-Dame-de-Grâce,deaths_nb_last14days,2020-11-11,5.0
Côte-Saint-Luc,deaths_nb_last14days,2020-11-11,5.0
Dollard-des-Ormeaux,deaths_nb_last14days,2020-11-11,5.0
Dorval,deaths_nb_last14days,2020-11-11,0.0
Hampstead,deaths_nb_last14days,2020-11-11,0.0
Kirkland,deaths_nb_last14days,2020-11-11,0.0
Lachine,deaths_nb_last14days,2020-11-11,0.0
LaSalle,deaths_nb_last14days,2020-11-11,5.0
L'Île-Bizard–Sainte-Geneviève,deaths_nb_last14days,2020-11-11,5.0
Mercier–Hochelaga-Maisonneuve,deaths_nb_last14days,2020-11-11,5.0
Montréal Est,deaths_nb_last14days,2020-11-11,0.0
Montréal-Nord,deaths_nb_last14days,2020-11-11,5.0
Montréal-Ouest,deaths_nb_last14days,2020-11-11,0.0
Mont-Royal,deaths_nb_last14days,2020-11-11,0.0
Outremont,deaths_nb_last14days,2020-11-11,0.0
Pierrefonds–Roxboro,deaths_nb_last14days,2020-11-11,5.0
Plateau Mont-Royal,deaths_nb_last14days,2020-11-11,0.0
Pointe-Claire,deaths_nb_last14days,2020-11-11,0.0
Rivière-des-Prairies–Pointe-aux-Trembles,deaths_nb_last14days,2020-11-11,5.0
Rosemont–La Petite Patrie,deaths_nb_last14days,2020-11-11,5.0
Sainte-Anne-de-Bellevue,deaths_nb_last14days,2020-11-11,0.0
Saint-Laurent,deaths_nb_last14days,2020-11-11,5.0
Saint-Léonard,deaths_nb_last14days,2020-11-11,0.0
Senneville,deaths_nb_last14days,2020-11-11,0.0
Sud-Ouest,deaths_nb_last14days,2020-11-11,5.0
Verdun,deaths_nb_last14days,2020-11-11,5.0
Ville-Marie,deaths_nb_last14days,2020-11-11,5.0
Villeray–Saint-Michel–Parc-Extension,deaths_nb_last14days,2020-11-11,5.0
Westmount,deaths_nb_last14days,2020-11-11,5.0
Territoire à confirmer,deaths_nb_last14days,2020-11-11,5.0
Total à Montréal,deaths_nb_last14days,2020-11-11,32.0
Ahuntsic–Cartierville,per100k_total,2020-11-11,na
Anjou,per100k_total,2020-11-11,na
Baie D'urfé,per100k_total,2020-11-11,na
Beaconsfield,per100k_total,2020-11-11,na
Côte-des-Neiges–Notre-Dame-de-Grâce,per100k_total,2020-11-11,na
Côte-Saint-Luc,per100k_total,2020-11-11,na
Dollard-des-Ormeaux,per100k_total,2020-11-11,na
Dorval,per100k_total,2020-11-11,na
Hampstead,per100k_total,2020-11-11,na
Kirkland,per100k_total,2020-11-11,na
Lachine,per100k_total,2020-11-11,na
LaSalle,per100k_total,2020-11-11,na
L'Île-Bizard–Sainte-Geneviève,per100k_total,2020-11-11,na
Mercier–Hochelaga-Maisonneuve,per100k_total,2020-11-11,na
Montréal Est,per100k_total,2020-11-11,na
Montréal-Nord,per100k_total,2020-11-11,na
Montréal-Ouest,per100k_total,2020-11-11,na
Mont-Royal,per100k_total,2020-11-11,na
Outremont,per100k_total,2020-11-11,na
Pierrefonds–Roxboro,per100k_total,2020-11-11,na
Plateau Mont-Royal,per100k_total,2020-11-11,na
Pointe-Claire,per100k_total,2020-11-11,na
Rivière-des-Prairies–Pointe-aux-Trembles,per100k_total,2020-11-11,na
Rosemont–La Petite Patrie,per100k_total,2020-11-11,na
Sainte-Anne-de-Bellevue,per100k_total,2020-11-11,na
Saint-Laurent,per100k_total,2020-11-11,na
Saint-Léonard,per100k_total,2020-11-11,na
