Date,Regroupement,Croisement,Nom,dec_hebdo_tot_n,dec_hebdo_tot_t,dec_quo_tot_t,dec_quo_tot_n,dec_quo_tot_m,dec_quo_tot_tm,hos_heb_testpos_n,hos_heb_testpos_t,hos_quo_testpos_t,hos_quo_testpos_n,hos_quo_testpos_m,hos_act_testpos_n,hos_heb_dxurg_n,hos_heb_dxurg_t,hos_quo_dxurg_t,hos_quo_dxurg_n,hos_quo_dxurg_m,hos_act_dxurg_n,psi_quo_pos_n,psi_quo_inf_n,psi_quo_tes_n,psi_quo_pos_t,psi_heb_pos_n,psi_heb_inf_n,psi_heb_tes_n,psi_heb_pos_t,psi_quo_tot_m,psi_heb_cas_t
2021-05-15,Sexe,MASC,Masculin,23,0.54,0.05,2,3.71,0.09,149,3.48,0.28,12,20.29,.,59,1.38,0.19,8,7.57,.,338,11549,11887,2.84,2787,100551,103338,2.70,368.86,65.09
2021-05-15,Sexe,FEM,Féminin,23,0.54,0.14,6,3.71,0.09,125,2.91,0.26,11,17.57,.,45,1.05,0.09,4,7.00,.,287,14036,14323,2.00,2703,130762,133465,2.03,342.57,63.01
2021-05-15,Sexe,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,1,95,96,1.04,11,1010,1021,1.08,1.43,.
2021-05-15,Sexe,TOT,Total,46,0.54,0.09,8,7.43,0.09,274,3.20,0.27,23,37.86,.,104,1.21,0.14,12,14.57,.,626,25680,26306,2.38,5501,232323,237824,2.31,712.86,64.17
2021-05-16,Région,RSS01,01 - Bas-Saint-Laurent,2,1.00,0.00,0,0.00,0.00,9,4.52,0.50,1,1.57,22,1,0.50,0.00,0,0.29,2,38,921,959,3.96,146,7374,7520,1.94,25.86,73.25
2021-05-16,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,0,0.00,0.00,0,0.00,0.00,3,1.08,0.00,0,0.43,9,0,0.00,0.00,0,0.14,2,16,934,950,1.68,145,9423,9568,1.52,25.00,52.43
2021-05-16,Région,RSS03,03 - Capitale-Nationale,4,0.52,0.00,0,0.57,0.07,13,1.70,0.00,0,2.14,61,4,0.52,0.00,0,0.71,40,22,1763,1785,1.23,204,13479,13683,1.49,36.57,26.75
2021-05-16,Région,RSS04,04 - Mauricie et Centre-du-Québec,1,0.19,0.19,1,0.14,0.03,11,2.09,0.19,1,1.14,24,0,0.00,0.00,0,0.00,0,25,1473,1498,1.67,187,10809,10996,1.70,28.57,35.52
2021-05-16,Région,RSS05,05 - Estrie,1,0.20,0.00,0,0.14,0.03,18,3.56,0.59,3,2.57,36,4,0.79,0.20,1,0.29,5,24,1100,1124,2.14,320,10221,10541,3.04,45.57,63.22
2021-05-16,Région,RSS06,06 - Montréal,21,1.04,0.20,4,3.00,0.15,69,3.42,0.40,8,10.86,210,37,1.84,0.20,4,5.43,98,187,5987,6174,3.03,1452,54160,55612,2.61,231.86,72.03
2021-05-16,Région,RSS07,07 - Outaouais,3,0.74,0.00,0,0.57,0.14,13,3.19,0.00,0,2.29,55,4,0.98,0.00,0,0.57,12,24,496,520,4.62,187,5325,5512,3.39,27.57,45.83
2021-05-16,Région,RSS08,08 - Abitibi-Témiscamingue,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,1,0,0.00,0.00,0,0.00,0,0,205,205,0.00,1,1818,1819,0.05,0.43,0.68
2021-05-16,Région,RSS09,09 - Côte-Nord,0,0.00,0.00,0,0.00,0.00,1,1.11,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,256,256,0.00,2,2338,2340,0.09,1.57,2.22
2021-05-16,Région,RSS10,10 - Nord-du-Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,.,.,,.,0,0.00,.,.,,.,0,27,27,0.00,9,332,341,2.64,1.00,66.62
2021-05-16,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0,0.00,0.00,0,0.00,0.00,2,2.19,1.10,1,0.29,4,0,0.00,0.00,0,0.00,0,3,479,482,0.62,65,3367,3432,1.89,9.57,71.18
2021-05-16,Région,RSS12,12 - Chaudière-Appalaches,9,2.07,0.00,0,1.71,0.39,29,6.66,1.84,8,4.43,45,14,3.21,0.92,4,2.14,22,69,1563,1632,4.23,347,11920,12267,2.83,60.71,79.66
2021-05-16,Région,RSS13,13 - Laval,2,0.45,0.23,1,0.43,0.10,14,3.18,0.23,1,2.14,47,9,2.04,0.23,1,1.57,25,36,1548,1584,2.27,282,12776,13058,2.16,51.29,64.02
2021-05-16,Région,RSS14,14 - Lanaudière,3,0.56,0.00,0,0.29,0.05,10,1.88,0.00,0,1.43,17,7,1.31,0.00,0,0.71,12,21,1507,1528,1.37,145,11956,12101,1.20,27.86,27.22
2021-05-16,Région,RSS15,15 - Laurentides,2,0.31,0.00,0,0.29,0.04,12,1.87,0.16,1,2.00,25,0,0.00,0.00,0,0.00,7,28,1773,1801,1.55,210,13823,14033,1.50,34.57,32.65
2021-05-16,Région,RSS16,16 - Montérégie,3,0.21,0.00,0,0.29,0.02,20,1.38,0.21,3,2.14,54,6,0.41,0.07,1,1.00,19,44,3009,3053,1.44,426,30740,31166,1.37,90.14,29.39
2021-05-16,Région,RSS17,17 - Nunavik,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,51,51,0.00,2,628,630,0.32,0.14,14.08
2021-05-16,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,1,0,0.00,0.00,0,0.00,0,0,14,14,0.00,0,233,233,0.00,0.00,0.00
2021-05-16,Région,RSS00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,1,0,.,.,0,0.00,1,0,102,102,0.00,2,925,927,0.22,0.43,.
2021-05-16,Région,RSS98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,2,270,272,0.74,13,2283,2296,0.57,2.57,.
2021-05-16,Région,RSS99,Ensemble du Québec,51,0.59,0.07,6,7.43,0.09,224,2.61,0.31,27,33.43,612,86,1.00,0.13,11,12.86,245,539,23478,24017,2.24,4145,203930,208075,1.99,701.29,48.35
2021-05-16,Groupe de région,REG01,Montréal et Laval,23,0.94,0.20,5,3.43,0.14,83,3.38,0.37,9,13.00,.,46,1.87,0.20,5,7.00,.,223,7535,7758,2.87,1734,66936,68670,2.53,283.14,70.59
2021-05-16,Groupe de région,REG02,Ceinture de Montréal,6,0.40,0.00,0,0.57,0.04,30,2.00,0.20,3,3.86,.,13,0.87,0.07,1,1.29,.,54,3889,3943,1.37,451,33188,33639,1.34,86.57,30.07
2021-05-16,Groupe de région,REG03,Autres régions,22,0.48,0.02,1,3.43,0.07,111,2.40,0.32,15,16.57,.,27,0.58,0.11,5,4.57,.,260,11682,11942,2.18,1945,100598,102543,1.90,328.57,42.14
2021-05-16,Groupe de région,REG00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,102,102,0.00,2,925,927,0.22,0.43,.
2021-05-16,Groupe de région,REG98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,2,270,272,0.74,13,2283,2296,0.57,2.57,.
2021-05-16,Groupe d'âge,0_9,0-9 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,1,0,0.00,0.00,0,0.00,0,66,4371,4437,1.49,496,31767,32263,1.54,84.71,55.50
2021-05-16,Groupe d'âge,10_19,10-19 ans,0,0.00,0.00,0,0.00,0.00,2,0.22,0.00,0,0.29,1,0,0.00,0.00,0,0.00,0,99,3060,3159,3.13,775,26968,27743,2.79,126.86,86.08
2021-05-16,Groupe d'âge,20_29,20-29 ans,0,0.00,0.00,0,0.00,0.00,10,0.96,0.00,0,1.14,18,2,0.19,0.00,0,0.00,2,85,2553,2638,3.22,732,24484,25216,2.90,124.14,70.46
2021-05-16,Groupe d'âge,30_39,30-39 ans,0,0.00,0.00,0,0.00,0.00,20,1.78,0.09,1,3.00,28,7,0.62,0.00,0,1.29,9,75,3291,3366,2.23,557,29208,29765,1.87,92.86,49.45
2021-05-16,Groupe d'âge,40_49,40-49 ans,1,0.09,0.00,0,0.14,0.01,21,1.88,0.36,4,3.00,41,8,0.72,0.18,2,0.86,19,67,2758,2825,2.37,583,25918,26501,2.20,101.57,52.33
2021-05-16,Groupe d'âge,50_59,50-59 ans,5,0.44,0.09,1,0.71,0.06,41,3.58,0.70,8,5.14,115,20,1.75,0.26,3,2.00,55,73,2299,2372,3.08,477,21963,22440,2.13,85.29,41.69
2021-05-16,Groupe d'âge,60_69,60-69 ans,9,0.77,0.09,1,1.14,0.10,43,3.69,0.26,3,6.71,122,18,1.55,0.00,0,2.86,58,40,2104,2144,1.87,262,17423,17685,1.48,43.43,22.50
2021-05-16,Groupe d'âge,70_79,70-79 ans,14,1.81,0.13,1,1.86,0.24,36,4.65,0.52,4,5.29,122,11,1.42,0.26,2,2.00,47,16,1586,1602,1.00,136,12535,12671,1.07,20.00,17.58
2021-05-16,Groupe d'âge,80_89,80-89 ans,11,3.29,0.30,1,2.14,0.64,39,11.66,1.20,4,6.57,120,15,4.48,0.60,2,2.86,41,16,1031,1047,1.53,97,9201,9298,1.04,17.00,29.00
2021-05-16,Groupe d'âge,90_,90 ans et plus,11,13.45,2.45,2,1.43,1.75,12,14.67,3.67,3,2.29,44,5,6.11,2.45,2,1.00,14,2,423,425,0.47,29,4063,4092,0.71,4.86,35.46
2021-05-16,Groupe d'âge,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,2,2,0.00,1,400,401,0.25,0.57,.
2021-05-16,Groupe d'âge,TOT,Total,51,0.59,0.07,6,7.43,0.09,224,2.61,0.31,27,33.43,612,86,1.00,0.13,11,12.86,245,539,23478,24017,2.24,4145,203930,208075,1.99,701.29,48.35
2021-05-16,Sexe,MASC,Masculin,27,0.63,0.07,3,3.86,0.09,113,2.64,0.30,13,18.00,.,41,0.96,0.09,4,6.57,.,279,10668,10947,2.55,2174,88893,91067,2.39,364.71,50.77
2021-05-16,Sexe,FEM,Féminin,24,0.56,0.07,3,3.57,0.08,111,2.59,0.33,14,15.43,.,45,1.05,0.16,7,6.29,.,260,12767,13027,2.00,1967,113683,115650,1.70,335.43,45.85
2021-05-16,Sexe,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,43,43,0.00,4,1354,1358,0.29,1.14,.
2021-05-16,Sexe,TOT,Total,51,0.59,0.07,6,7.43,0.09,224,2.61,0.31,27,33.43,.,86,1.00,0.13,11,12.86,.,539,23478,24017,2.24,4145,203930,208075,1.99,701.29,48.35
2021-05-17,Région,RSS01,01 - Bas-Saint-Laurent,2,1.00,0.00,0,0.00,0.00,9,4.52,0.50,1,1.29,21,1,0.50,0.00,0,0.14,1,14,732,746,1.88,146,7374,7520,1.94,23.43,73.25
2021-05-17,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,0,0.00,0.00,0,0.00,0.00,3,1.08,0.00,0,0.43,7,0,0.00,0.00,0,0.14,1,10,1119,1129,0.89,145,9423,9568,1.52,22.71,52.43
2021-05-17,Région,RSS03,03 - Capitale-Nationale,4,0.52,0.13,1,0.43,0.06,13,1.70,0.66,5,2.14,60,4,0.52,0.26,2,0.57,35,31,2387,2418,1.28,204,13479,13683,1.49,32.00,26.75
2021-05-17,Région,RSS04,04 - Mauricie et Centre-du-Québec,1,0.19,0.00,0,0.14,0.03,11,2.09,0.19,1,1.29,21,0,0.00,0.00,0,0.00,0,26,1749,1775,1.46,187,10809,10996,1.70,27.71,35.52
2021-05-17,Région,RSS05,05 - Estrie,1,0.20,0.00,0,0.14,0.03,18,3.56,0.00,0,2.57,33,4,0.79,0.00,0,0.29,5,17,1470,1487,1.14,320,10221,10541,3.04,50.29,63.22
2021-05-17,Région,RSS06,06 - Montréal,21,1.04,0.30,6,3.29,0.16,69,3.42,0.64,13,10.00,211,37,1.84,0.40,8,4.86,101,199,7593,7792,2.55,1452,54160,55612,2.61,218.00,72.03
2021-05-17,Région,RSS07,07 - Outaouais,3,0.74,0.00,0,0.57,0.14,13,3.19,0.25,1,2.43,55,4,0.98,0.00,0,0.71,12,21,746,767,2.74,187,5325,5512,3.39,29.00,45.83
2021-05-17,Région,RSS08,08 - Abitibi-Témiscamingue,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,1,0,0.00,0.00,0,0.00,0,1,297,298,0.34,1,1818,1819,0.05,0.29,0.68
2021-05-17,Région,RSS09,09 - Côte-Nord,0,0.00,0.00,0,0.00,0.00,1,1.11,0.00,0,0.14,0,0,0.00,0.00,0,0.00,0,0,421,421,0.00,2,2338,2340,0.09,1.14,2.22
2021-05-17,Région,RSS10,10 - Nord-du-Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,.,.,,.,0,0.00,.,.,,.,3,70,73,4.11,9,332,341,2.64,1.00,66.62
2021-05-17,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0,0.00,0.00,0,0.00,0.00,2,2.19,0.00,0,0.43,4,0,0.00,0.00,0,0.00,0,8,366,374,2.14,65,3367,3432,1.89,10.14,71.18
2021-05-17,Région,RSS12,12 - Chaudière-Appalaches,9,2.07,0.92,4,1.29,0.30,29,6.66,1.38,6,4.14,50,14,3.21,0.69,3,2.14,25,47,1583,1630,2.88,347,11920,12267,2.83,56.57,79.66
2021-05-17,Région,RSS13,13 - Laval,2,0.45,0.00,0,0.29,0.06,14,3.18,0.68,3,1.71,47,9,2.04,0.45,2,1.14,26,56,1631,1687,3.32,282,12776,13058,2.16,48.00,64.02
2021-05-17,Région,RSS14,14 - Lanaudière,3,0.56,0.00,0,0.14,0.03,10,1.88,0.19,1,1.14,16,7,1.31,0.00,0,0.57,10,24,1835,1859,1.29,145,11956,12101,1.20,23.00,27.22
2021-05-17,Région,RSS15,15 - Laurentides,2,0.31,0.16,1,0.29,0.04,12,1.87,0.31,2,2.57,25,0,0.00,0.00,0,0.00,7,25,2017,2042,1.22,210,13823,14033,1.50,32.57,32.65
2021-05-17,Région,RSS16,16 - Montérégie,3,0.21,0.00,0,0.43,0.03,20,1.38,0.21,3,2.43,55,6,0.41,0.00,0,1.14,19,77,4637,4714,1.63,426,30740,31166,1.37,83.86,29.39
2021-05-17,Région,RSS17,17 - Nunavik,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,91,91,0.00,2,628,630,0.32,0.29,14.08
2021-05-17,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,1,0,0.00,0.00,0,0.00,0,0,48,48,0.00,0,233,233,0.00,0.00,0.00
2021-05-17,Région,RSS00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,1,0,.,.,0,0.00,1,0,155,155,0.00,2,925,927,0.22,0.57,.
2021-05-17,Région,RSS98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,3,348,351,0.85,13,2283,2296,0.57,1.57,.
2021-05-17,Région,RSS99,Ensemble du Québec,51,0.59,0.14,12,7.00,0.08,224,2.61,0.42,36,32.71,608,86,1.00,0.17,15,11.71,243,562,29295,29857,1.88,4145,203930,208075,1.99,662.14,48.35
2021-05-17,Groupe de région,REG01,Montréal et Laval,23,0.94,0.24,6,3.57,0.15,83,3.38,0.65,16,11.71,.,46,1.87,0.41,10,6.00,.,255,9224,9479,2.69,1734,66936,68670,2.53,266.00,70.59
2021-05-17,Groupe de région,REG02,Ceinture de Montréal,6,0.40,0.00,0,0.57,0.04,30,2.00,0.20,3,4.29,.,13,0.87,0.00,0,1.43,.,74,4975,5049,1.47,451,33188,33639,1.34,79.71,30.07
2021-05-17,Groupe de région,REG03,Autres régions,22,0.48,0.13,6,2.86,0.06,111,2.40,0.37,17,16.71,.,27,0.58,0.11,5,4.29,.,230,14593,14823,1.55,1945,100598,102543,1.90,314.29,42.14
2021-05-17,Groupe de région,REG00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,0,155,155,0.00,2,925,927,0.22,0.57,.
2021-05-17,Groupe de région,REG98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,3,348,351,0.85,13,2283,2296,0.57,1.57,.
2021-05-17,Groupe d'âge,0_9,0-9 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,1,0,0.00,0.00,0,0.00,0,62,5626,5688,1.09,496,31767,32263,1.54,81.29,55.50
2021-05-17,Groupe d'âge,10_19,10-19 ans,0,0.00,0.00,0,0.00,0.00,2,0.22,0.11,1,0.29,1,0,0.00,0.00,0,0.00,0,97,3680,3777,2.57,775,26968,27743,2.79,117.00,86.08
2021-05-17,Groupe d'âge,20_29,20-29 ans,0,0.00,0.00,0,0.00,0.00,10,0.96,0.19,2,1.29,19,2,0.19,0.00,0,0.00,2,102,3331,3433,2.97,732,24484,25216,2.90,116.71,70.46
2021-05-17,Groupe d'âge,30_39,30-39 ans,0,0.00,0.00,0,0.00,0.00,20,1.78,0.36,4,2.29,30,7,0.62,0.09,1,1.00,10,77,4114,4191,1.84,557,29208,29765,1.87,86.43,49.45
2021-05-17,Groupe d'âge,40_49,40-49 ans,1,0.09,0.09,1,0.14,0.01,21,1.88,0.09,1,3.71,37,8,0.72,0.18,2,1.29,19,84,3543,3627,2.32,583,25918,26501,2.20,96.71,52.33
2021-05-17,Groupe d'âge,50_59,50-59 ans,5,0.44,0.09,1,0.86,0.07,41,3.58,0.61,7,5.43,114,20,1.75,0.26,3,1.71,53,72,2839,2911,2.47,477,21963,22440,2.13,81.00,41.69
2021-05-17,Groupe d'âge,60_69,60-69 ans,9,0.77,0.26,3,1.29,0.11,43,3.69,0.60,7,6.57,122,18,1.55,0.26,3,2.71,56,33,2388,2421,1.36,262,17423,17685,1.48,42.00,22.50
2021-05-17,Groupe d'âge,70_79,70-79 ans,14,1.81,0.26,2,1.71,0.22,36,4.65,0.90,7,5.43,120,11,1.42,0.13,1,1.86,45,20,1799,1819,1.10,136,12535,12671,1.07,20.71,17.58
2021-05-17,Groupe d'âge,80_89,80-89 ans,11,3.29,0.90,3,1.86,0.56,39,11.66,1.79,6,6.00,121,15,4.48,1.49,5,2.43,45,12,1394,1406,0.85,97,9201,9298,1.04,15.43,29.00
2021-05-17,Groupe d'âge,90_,90 ans et plus,11,13.45,2.45,2,1.14,1.40,12,14.67,1.22,1,1.71,43,5,6.11,0.00,0,0.71,13,3,579,582,0.52,29,4063,4092,0.71,4.43,35.46
2021-05-17,Groupe d'âge,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,0,2,2,0.00,1,400,401,0.25,0.43,.
2021-05-17,Groupe d'âge,TOT,Total,51,0.59,0.14,12,7.00,0.08,224,2.61,0.42,36,32.71,608,86,1.00,0.17,15,11.71,243,562,29295,29857,1.88,4145,203930,208075,1.99,662.14,48.35
2021-05-17,Sexe,MASC,Masculin,27,0.63,0.14,6,3.43,0.08,113,2.64,0.44,19,16.86,.,41,0.96,0.19,8,5.71,.,290,12973,13263,2.19,2174,88893,91067,2.39,346.43,50.77
2021-05-17,Sexe,FEM,Féminin,24,0.56,0.14,6,3.57,0.08,111,2.59,0.40,17,15.86,.,45,1.05,0.16,7,6.00,.,270,16139,16409,1.65,1967,113683,115650,1.70,314.86,45.85
2021-05-17,Sexe,INC,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,2,183,185,1.08,4,1354,1358,0.29,0.86,.
2021-05-17,Sexe,TOT,Total,51,0.59,0.14,12,7.00,0.08,224,2.61,0.42,36,32.71,.,86,1.00,0.17,15,11.71,.,562,29295,29857,1.88,4145,203930,208075,1.99,662.14,48.35
2021-05-18,Région,RSS01,01 - Bas-Saint-Laurent,2,1.00,0.00,0,0.14,0.07,9,4.52,0.00,0,0.86,21,1,0.50,0.00,0,0.14,1,13,1189,1202,1.08,146,7374,7520,1.94,21.00,73.25
2021-05-18,Région,RSS02,02 - Saguenay-Lac-Saint-Jean,0,0.00,0.00,0,0.00,0.00,3,1.08,0.36,1,0.43,7,0,0.00,0.00,0,0.00,1,25,1740,1765,1.42,145,9423,9568,1.52,20.86,52.43
2021-05-18,Région,RSS03,03 - Capitale-Nationale,4,0.52,0.00,0,0.57,0.07,13,1.70,0.13,1,1.86,55,4,0.52,0.00,0,0.71,31,36,2578,2614,1.38,204,13479,13683,1.49,29.29,26.75
2021-05-18,Région,RSS04,04 - Mauricie et Centre-du-Québec,1,0.19,0.00,0,0.14,0.03,11,2.09,0.95,5,1.43,25,0,0.00,0.00,0,0.00,0,28,1915,1943,1.44,187,10809,10996,1.70,28.71,35.52
2021-05-18,Région,RSS05,05 - Estrie,1,0.20,0.00,0,0.29,0.06,18,3.56,0.79,4,2.71,37,4,0.79,0.20,1,0.57,6,61,1743,1804,3.38,320,10221,10541,3.04,48.86,63.22
2021-05-18,Région,RSS06,06 - Montréal,21,1.04,0.00,0,3.00,0.15,69,3.42,0.60,12,9.57,209,37,1.84,0.40,8,4.86,102,220,9236,9456,2.33,1452,54160,55612,2.61,211.86,72.03
2021-05-18,Région,RSS07,07 - Outaouais,3,0.74,0.25,1,0.57,0.14,13,3.19,0.49,2,1.86,52,4,0.98,0.25,1,0.57,12,17,928,945,1.80,187,5325,5512,3.39,28.29,45.83
2021-05-18,Région,RSS08,08 - Abitibi-Témiscamingue,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,1,0,0.00,0.00,0,0.00,0,0,406,406,0.00,1,1818,1819,0.05,0.14,0.68
2021-05-18,Région,RSS09,09 - Côte-Nord,0,0.00,0.00,0,0.00,0.00,1,1.11,0.00,0,0.14,0,0,0.00,0.00,0,0.00,0,0,399,399,0.00,2,2338,2340,0.09,1.14,2.22
2021-05-18,Région,RSS10,10 - Nord-du-Québec,0,0.00,0.00,0,0.00,0.00,0,0.00,.,.,,.,0,0.00,.,.,,.,3,38,41,7.32,9,332,341,2.64,1.29,66.62
2021-05-18,Région,RSS11,11 - Gaspésie-Îles-de-la-Madeleine,0,0.00,0.00,0,0.00,0.00,2,2.19,0.00,0,0.29,3,0,0.00,0.00,0,0.00,0,16,565,581,2.75,65,3367,3432,1.89,9.57,71.18
2021-05-18,Région,RSS12,12 - Chaudière-Appalaches,9,2.07,0.23,1,1.29,0.30,29,6.66,0.92,4,4.00,50,14,3.21,0.46,2,2.14,25,55,2150,2205,2.49,347,11920,12267,2.83,51.43,79.66
2021-05-18,Région,RSS13,13 - Laval,2,0.45,0.23,1,0.29,0.06,14,3.18,0.91,4,2.00,49,9,2.04,0.45,2,1.29,27,34,2126,2160,1.57,282,12776,13058,2.16,45.86,64.02
2021-05-18,Région,RSS14,14 - Lanaudière,3,0.56,0.19,1,0.43,0.08,10,1.88,0.56,3,1.57,17,7,1.31,0.19,1,1.00,11,8,2100,2108,0.38,145,11956,12101,1.20,22.29,27.22
2021-05-18,Région,RSS15,15 - Laurentides,2,0.31,0.00,0,0.29,0.04,12,1.87,0.31,2,2.00,24,0,0.00,0.00,0,0.00,6,36,2469,2505,1.44,210,13823,14033,1.50,30.86,32.65
2021-05-18,Région,RSS16,16 - Montérégie,3,0.21,0.14,2,0.43,0.03,20,1.38,0.21,3,2.71,54,6,0.41,0.07,1,1.14,18,64,5286,5350,1.20,426,30740,31166,1.37,66.43,29.39
2021-05-18,Région,RSS17,17 - Nunavik,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0,0,0.00,0.00,0,0.00,0,0,130,130,0.00,2,628,630,0.32,0.29,14.08
2021-05-18,Région,RSS18,18 - Terres-Cries-de-la-Baie-James,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,1,0,0.00,0.00,0,0.00,0,0,42,42,0.00,0,233,233,0.00,0.00,0.00
2021-05-18,Région,RSS00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,1,0,.,.,0,0.00,1,1,119,120,0.83,2,925,927,0.22,0.29,.
2021-05-18,Région,RSS98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,0,0,.,.,0,0.00,0,1,243,244,0.41,13,2283,2296,0.57,1.57,.
2021-05-18,Région,RSS99,Ensemble du Québec,51,0.59,0.07,6,7.43,0.09,224,2.61,0.48,41,31.43,606,86,1.00,0.19,16,12.43,241,618,35402,36020,1.72,4145,203930,208075,1.99,620.00,48.35
2021-05-18,Groupe de région,REG01,Montréal et Laval,23,0.94,0.04,1,3.29,0.13,83,3.38,0.65,16,11.57,.,46,1.87,0.41,10,6.14,.,254,11362,11616,2.19,1734,66936,68670,2.53,257.71,70.59
2021-05-18,Groupe de région,REG02,Ceinture de Montréal,6,0.40,0.13,2,0.86,0.06,30,2.00,0.40,6,4.43,.,13,0.87,0.13,2,1.86,.,55,5931,5986,0.92,451,33188,33639,1.34,69.29,30.07
2021-05-18,Groupe de région,REG03,Autres régions,22,0.48,0.06,3,3.29,0.07,111,2.40,0.41,19,15.43,.,27,0.58,0.09,4,4.43,.,307,17747,18054,1.70,1945,100598,102543,1.90,291.14,42.14
2021-05-18,Groupe de région,REG00,Inconnu,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,1,119,120,0.83,2,925,927,0.22,0.29,.
2021-05-18,Groupe de région,REG98,Hors Québec,0,.,.,0,0.00,,0,.,.,0,0.00,.,0,.,.,0,0.00,.,1,243,244,0.41,13,2283,2296,0.57,1.57,.
2021-05-18,Groupe d'âge,0_9,0-9 ans,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,1,0,0.00,0.00,0,0.00,0,73,6110,6183,1.18,496,31767,32263,1.54,73.43,55.50
2021-05-18,Groupe d'âge,10_19,10-19 ans,0,0.00,0.00,0,0.00,0.00,2,0.22,0.11,1,0.29,2,0,0.00,0.00,0,0.00,0,106,4883,4989,2.12,775,26968,27743,2.79,114.57,86.08
2021-05-18,Groupe d'âge,20_29,20-29 ans,0,0.00,0.00,0,0.00,0.00,10,0.96,0.00,0,0.86,17,2,0.19,0.00,0,0.00,2,111,3995,4106,2.70,732,24484,25216,2.90,111.00,70.46
2021-05-18,Groupe d'âge,30_39,30-39 ans,0,0.00,0.00,0,0.00,0.00,20,1.78,0.44,5,2.57,31,7,0.62,0.27,3,1.00,11,90,4825,4915,1.83,557,29208,29765,1.87,82.71,49.45
2021-05-18,Groupe d'âge,40_49,40-49 ans,1,0.09,0.00,0,0.14,0.01,21,1.88,0.36,4,3.00,35,8,0.72,0.00,0,1.29,16,83,4433,4516,1.84,583,25918,26501,2.20,87.71,52.33
2021-05-18,Groupe d'âge,50_59,50-59 ans,5,0.44,0.00,0,0.71,0.06,41,3.58,0.26,3,5.43,112,20,1.75,0.00,0,2.43,52,74,3621,3695,2.00,477,21963,22440,2.13,72.71,41.69
2021-05-18,Groupe d'âge,60_69,60-69 ans,9,0.77,0.00,0,1.57,0.13,43,3.69,0.77,9,6.29,122,18,1.55,0.52,6,2.71,56,39,2857,2896,1.35,262,17423,17685,1.48,39.86,22.50
2021-05-18,Groupe d'âge,70_79,70-79 ans,14,1.81,0.39,3,2.00,0.26,36,4.65,0.90,7,5.43,119,11,1.42,0.39,3,2.00,41,22,2136,2158,1.02,136,12535,12671,1.07,19.43,17.58
2021-05-18,Groupe d'âge,80_89,80-89 ans,11,3.29,0.60,2,1.71,0.51,39,11.66,2.99,10,5.71,125,15,4.48,1.20,4,2.29,50,16,1638,1654,0.97,97,9201,9298,1.04,14.57,29.00
